REGIONAL;INSTITUICAO_PARCEIRA;INEP;ANO_ENSINO;TURNO;TURMA;CODIGO;RACA;SEXO;NEE;ANO_NASC
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 041033035048;PARDA;MASCULINO;N;2022
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 151993668188;BRANCA;FEMININO;N;2023
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 092336360509;BRANCA;FEMININO;N;2021
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 105499505221;BRANCA;FEMININO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX A; 162079473420;PARDA;MASCULINO;N;2021
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 044627901540;BRANCA;FEMININO;N;2025
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 095116098470;PARDA;FEMININO;N;2019
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 150902596820;PARDA;FEMININO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 080290082813;PARDA;FEMININO;N;2021
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-5 a 6 anos;INTEGRAL;5 ANOS  B; 002182361305;BRANCA;FEMININO;N;2019
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 039925915046;PARDA;MASCULINO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 061910281884;PRETA;FEMININO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 200332748405;BRANCA;MASCULINO;N;2025
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 050827045614;PARDA;MASCULINO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 083675415843;PARDA;MASCULINO;N;2022
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 109920727743;PARDA;MASCULINO;N;2023
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  D; 005224104201;PARDA;MASCULINO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  B; 122766831249;PARDA;MASCULINO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  D; 024486338864;BRANCA;MASCULINO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 169483077397;PRETA;FEMININO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 184366206940;PARDA;MASCULINO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 218218489750;PARDA;MASCULINO;N;2023
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 025044347214;PRETA;MASCULINO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 089912014539;PARDA;MASCULINO;N;2021
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 188562018320;PARDA;FEMININO;N;2024
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 009180032304;BRANCA;MASCULINO;N;2023
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 012433177656;PARDA;MASCULINO;N;2019
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 006701053637;PARDA;MASCULINO;N;2019
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-5 a 6 anos;INTEGRAL;5 ANOS  B; 144409622882;PARDA;FEMININO;N;2020
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 142826460218;PARDA;FEMININO;N;2022
BARREIRO;CESCLAR - CENTRO DE EDUCACAO INFANTIL SANTA CLARA;31281484;EI-0 a 1 ano;INTEGRAL;BERCARIO  D; 213316022212;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 182084974297;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 101118460419;PARDA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 078345439488;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 018756445341;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 059335656220;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 157992414329;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 026280709588;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 175093361633;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 063317538549;PARDA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 015081067945;PARDA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 105875566256;PARDA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 091466550975;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 096968331934;BRANCA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 196577934752;PARDA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 082176088727;PARDA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 221228188146;BRANCA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 226166065681;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 176972004269;PRETA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 008635802315;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 037845850052;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 122642661151;PRETA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 194662845778;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 022653939634;BRANCA;FEMININO;N;2025
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 097082897646;PARDA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 145593616546;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 158309544695;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 064670369365;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 156140916127;BRANCA;FEMININO;S;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 029364638777;AMARELA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 001776743200;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 109812145158;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 008482847892;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 042846543003;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 038158101388;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 163837024013;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 111007008294;BRANCA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 165819436181;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 050760279828;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 159548314906;BRANCA;FEMININO;N;2025
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 066676023866;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 012957189521;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 016276683443;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 201357077856;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 002354324805;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 154932432653;PARDA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 167473346466;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 106266481890;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 143013829634;BRANCA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 137196582278;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 094640926701;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 093314144611;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 142621193356;PARDA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 173101450814;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 004628347939;PARDA;FEMININO;S;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 039711800597;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 138096732066;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 092721332598;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 152764578955;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 026686668246;PARDA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 030749202147;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 022530837764;NÃO DECLARADA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 100006500043;PARDA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 078743130033;NÃO DECLARADA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 195758775203;PARDA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 146394105979;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 011933740096;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 197282198303;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 105389014965;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 014594031259;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 029872917656;PARDA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 105259115457;BRANCA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 202082349205;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 018998063819;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 094669186479;PARDA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 185075682156;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 089529368608;BRANCA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 202283839358;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 017533571555;PRETA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 104047218872;PARDA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 191990701412;AMARELA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 105238382605;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 074190294134;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 097067060059;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 214685689059;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 020269422314;PARDA;MASCULINO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 071506879578;NÃO DECLARADA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 104437946877;PARDA;MASCULINO;N;2025
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 059108233854;BRANCA;MASCULINO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 122988567789;PARDA;MASCULINO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 006661836580;PARDA;FEMININO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 119651089864;PARDA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 031352927275;NÃO DECLARADA;MASCULINO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 091489911723;PARDA;FEMININO;N;2022
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 196370354548;NÃO DECLARADA;MASCULINO;N;2024
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 184086141905;BRANCA;FEMININO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 016096060641;NÃO DECLARADA;MASCULINO;N;2021
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 119075716448;PARDA;FEMININO;N;2023
BARREIRO;CONSELHO COMUNITARIO ASSIS CHATEAUBRIAND;31257826;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 166152270020;PARDA;FEMININO;N;2023
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-4 a 5 anos;INTEGRAL;4 ANOS  B; 058117104878;BRANCA;MASCULINO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 155663601715;BRANCA;FEMININO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 153888368900;NÃO DECLARADA;FEMININO;N;2022
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 040625176339;PARDA;FEMININO;N;2023
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 067527285838;BRANCA;FEMININO;N;2021
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 170587204417;PARDA;FEMININO;N;2023
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 185003330327;BRANCA;FEMININO;N;2022
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 170879893770;PARDA;FEMININO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 101964300088;BRANCA;FEMININO;N;2021
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 182361270986;PARDA;MASCULINO;N;2021
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 064938967126;PARDA;MASCULINO;N;2019
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 012518860620;NÃO DECLARADA;MASCULINO;N;2019
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 102803012907;PARDA;MASCULINO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 053958987106;PARDA;MASCULINO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 188379013549;PARDA;MASCULINO;N;2021
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-4 a 5 anos;INTEGRAL;4 ANOS  B; 074454932820;BRANCA;MASCULINO;N;2020
BARREIRO;CRECHE ABRIGO CORACAO DE JESUS;31281522;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 003579920912;BRANCA;FEMININO;N;2020
